CustomerID,TotalOrders,TotalQuantity,TotalSpent,AverageUnitPrice,AverageCartSize,PricePerItem,CartUtilization,IsReferred,UniqueProducts,PaymentMethod_Cash,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,ReferralSource_Email,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral,OrderStatus_Cancelled,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,AverageOrderValue,AverageQuantityPerOrder,SpendPerProduct,Cluster
C60355,1,2,1000.58,500.29,7.0,500.29,0.2857142857142857,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1000.58,2.0,1000.58,3
C60361,1,5,1948.1,389.62,7.0,389.62,0.7142857142857143,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1948.1,5.0,1948.1,1
C60384,1,4,1484.28,371.07,7.0,371.07,0.5714285714285714,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1484.28,4.0,1484.28,1
C60547,1,1,257.0,257.0,5.0,257.0,0.2,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,257.0,1.0,257.0,3
C60572,1,3,1497.63,499.21,8.0,499.21,0.375,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1497.63,3.0,1497.63,1
C60575,1,5,1959.3,391.86,6.0,391.86,0.8333333333333334,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1959.3,5.0,1959.3,1
C60672,1,1,423.4,423.4,3.0,423.4,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,423.4,1.0,423.4,3
C60699,1,3,1235.85,411.95,7.0,411.95,0.4285714285714285,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1235.85,3.0,1235.85,1
C61070,1,2,951.56,475.78,2.0,475.78,1.0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,951.56,2.0,951.56,3
C61090,1,4,2062.36,515.59,7.0,515.59,0.5714285714285714,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2062.36,4.0,2062.36,1
C61162,1,4,721.0,180.25,7.0,180.25,0.5714285714285714,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,721.0,4.0,721.0,0
C61225,1,2,1300.5,650.25,6.0,650.25,0.3333333333333333,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1300.5,2.0,1300.5,3
C61257,1,2,507.34,253.67,3.0,253.67,0.6666666666666666,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,507.34,2.0,507.34,3
C61280,1,3,1472.22,490.74,3.0,490.74,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1472.22,3.0,1472.22,1
C61384,1,3,802.35,267.45,5.0,267.45,0.6,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,802.35,3.0,802.35,0
C61440,1,1,583.9,583.9,1.0,583.9,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,583.9,1.0,583.9,3
C61521,1,2,690.02,345.01,6.0,345.01,0.3333333333333333,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,690.02,2.0,690.02,3
C61549,1,4,1286.04,321.51,9.0,321.51,0.4444444444444444,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1286.04,4.0,1286.04,0
C61618,1,4,488.8,122.2,7.0,122.2,0.5714285714285714,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,488.8,4.0,488.8,0
C61668,1,2,139.28,69.64,6.0,69.64,0.3333333333333333,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,139.28,2.0,139.28,3
C61773,1,4,981.12,245.28,6.0,245.28,0.6666666666666666,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,981.12,4.0,981.12,0
C61849,1,4,2311.28,577.82,9.0,577.82,0.4444444444444444,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2311.28,4.0,2311.28,1
C61943,1,2,985.8,492.9,5.0,492.9,0.4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,985.8,2.0,985.8,3
C61957,1,1,483.38,483.38,6.0,483.38,0.1666666666666666,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,483.38,1.0,483.38,3
C62042,1,5,1539.9,307.98,10.0,307.98,0.5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1539.9,5.0,1539.9,1
C62070,1,1,176.58,176.58,4.0,176.58,0.25,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,176.58,1.0,176.58,3
C62169,1,1,184.15,184.15,5.0,184.15,0.2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,184.15,1.0,184.15,3
C62277,1,4,309.88,77.47,7.0,77.47,0.5714285714285714,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,309.88,4.0,309.88,0
C62312,1,1,52.54,52.54,6.0,52.54,0.1666666666666666,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,52.54,1.0,52.54,3
C62405,1,2,460.72,230.36,4.0,230.36,0.5,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,460.72,2.0,460.72,3
C62512,1,3,275.22,91.74,8.0,91.74,0.375,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,275.22,3.0,275.22,0
C62557,1,3,1232.64,410.88,8.0,410.88000000000005,0.375,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1232.64,3.0,1232.64,0
C62622,1,1,562.61,562.61,3.0,562.61,0.3333333333333333,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,562.61,1.0,562.61,3
C62627,1,1,41.09,41.09,4.0,41.09,0.25,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,41.09,1.0,41.09,3
C62656,1,4,873.72,218.43,9.0,218.43,0.4444444444444444,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,873.72,4.0,873.72,0
C62661,1,3,1147.11,382.37,8.0,382.37,0.375,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1147.11,3.0,1147.11,0
C62666,1,5,322.5,64.5,8.0,64.5,0.625,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,322.5,5.0,322.5,0
C62740,1,1,424.4,424.4,6.0,424.4,0.1666666666666666,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,424.4,1.0,424.4,3
C63018,1,1,38.49,38.49,4.0,38.49,0.25,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,38.49,1.0,38.49,3
C63150,1,3,410.91,136.97,4.0,136.97,0.75,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,410.91,3.0,410.91,0
C63153,1,4,2199.04,549.76,4.0,549.76,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2199.04,4.0,2199.04,1
C63365,1,5,1098.9,219.78,8.0,219.78000000000003,0.625,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1098.9,5.0,1098.9,0
C63372,1,5,2428.55,485.71,10.0,485.71,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2428.55,5.0,2428.55,1
C63378,1,1,512.39,512.39,2.0,512.39,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,512.39,1.0,512.39,3
C63619,1,3,1857.63,619.21,6.0,619.21,0.5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1857.63,3.0,1857.63,1
C63657,1,3,1274.67,424.89,6.0,424.89,0.5,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1274.67,3.0,1274.67,1
C63727,1,2,724.28,362.14,2.0,362.14,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,724.28,2.0,724.28,3
C63822,1,4,507.56,126.89,9.0,126.89,0.4444444444444444,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,507.56,4.0,507.56,0
C63827,1,4,1974.92,493.73,6.0,493.73,0.6666666666666666,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1974.92,4.0,1974.92,1
C64128,1,3,284.64,94.88,8.0,94.88,0.375,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,284.64,3.0,284.64,0
C64160,1,2,330.98,165.49,4.0,165.49,0.5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,330.98,2.0,330.98,3
C64502,1,5,1600.05,320.01,6.0,320.01,0.8333333333333334,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1600.05,5.0,1600.05,1
C64516,1,3,1517.37,505.79,3.0,505.79,1.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1517.37,3.0,1517.37,1
C64549,1,5,1006.1,201.22,6.0,201.22,0.8333333333333334,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1006.1,5.0,1006.1,0
C64554,1,3,410.52,136.84,4.0,136.84,0.75,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,410.52,3.0,410.52,0
C64579,1,1,234.37,234.37,5.0,234.37,0.2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,234.37,1.0,234.37,3
C64638,1,1,527.57,527.57,3.0,527.57,0.3333333333333333,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,527.57,1.0,527.57,3
C64641,1,5,2119.65,423.93,5.0,423.93,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2119.65,5.0,2119.65,1
C64753,1,4,1050.08,262.52,4.0,262.52,1.0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1050.08,4.0,1050.08,0
C64935,1,1,304.11,304.11,2.0,304.11,0.5,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,304.11,1.0,304.11,3
C65021,1,2,809.92,404.96,4.0,404.96,0.5,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,809.92,2.0,809.92,3
C65056,1,4,2129.96,532.49,6.0,532.49,0.6666666666666666,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2129.96,4.0,2129.96,1
C65083,1,4,2631.16,657.79,6.0,657.79,0.6666666666666666,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2631.16,4.0,2631.16,1
C65107,1,1,70.24,70.24,4.0,70.24,0.25,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,70.24,1.0,70.24,3
C65180,1,4,858.16,214.54,7.0,214.54,0.5714285714285714,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,858.16,4.0,858.16,0
C65251,1,5,1168.35,233.67,10.0,233.67,0.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1168.35,5.0,1168.35,0
C65414,1,2,595.42,297.71,7.0,297.71,0.2857142857142857,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,595.42,2.0,595.42,3
C65497,1,1,163.32,163.32,6.0,163.32,0.1666666666666666,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,163.32,1.0,163.32,3
C65524,1,5,1919.1,383.82,7.0,383.82,0.7142857142857143,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1919.1,5.0,1919.1,1
C65565,1,3,402.15,134.05,3.0,134.04999999999998,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,402.15,3.0,402.15,0
C65744,1,1,582.04,582.04,1.0,582.04,1.0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,582.04,1.0,582.04,3
C65799,1,4,2260.8,565.2,9.0,565.2,0.4444444444444444,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2260.8,4.0,2260.8,1
C65890,1,5,1577.85,315.57,6.0,315.57,0.8333333333333334,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1577.85,5.0,1577.85,1
C65905,1,5,950.4,190.08,9.0,190.08,0.5555555555555556,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,950.4,5.0,950.4,0
C66078,1,4,1101.12,275.28,9.0,275.28,0.4444444444444444,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1101.12,4.0,1101.12,0
C66093,1,4,2595.64,648.91,6.0,648.91,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2595.64,4.0,2595.64,1
C66112,1,4,1866.8,466.7,8.0,466.7,0.5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1866.8,4.0,1866.8,1
C66116,1,5,322.45,64.49,7.0,64.49,0.7142857142857143,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,322.45,5.0,322.45,0
C66149,1,4,1537.28,384.32,6.0,384.32,0.6666666666666666,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1537.28,4.0,1537.28,1
C66196,1,2,796.9,398.45,7.0,398.45,0.2857142857142857,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,796.9,2.0,796.9,3
C66254,1,1,515.32,515.32,1.0,515.32,1.0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,515.32,1.0,515.32,3
C66332,1,3,1907.94,635.98,5.0,635.98,0.6,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1907.94,3.0,1907.94,1
C66349,1,1,565.85,565.85,1.0,565.85,1.0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,565.85,1.0,565.85,3
C66438,1,1,90.27,90.27,5.0,90.27,0.2,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,90.27,1.0,90.27,3
C66462,1,5,1739.6,347.92,6.0,347.92,0.8333333333333334,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1739.6,5.0,1739.6,1
C66521,1,4,1600.28,400.07,5.0,400.07,0.8,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1600.28,4.0,1600.28,1
C66567,1,2,79.02,39.51,5.0,39.51,0.4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,79.02,2.0,79.02,3
C66840,1,4,2313.08,578.27,9.0,578.27,0.4444444444444444,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2313.08,4.0,2313.08,1
C66906,1,2,518.64,259.32,2.0,259.32,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,518.64,2.0,518.64,3
C67195,1,4,2306.08,576.52,5.0,576.52,0.8,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2306.08,4.0,2306.08,1
C67387,1,5,1418.65,283.73,8.0,283.73,0.625,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1418.65,5.0,1418.65,0
C67528,1,4,1185.12,296.28,5.0,296.28,0.8,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1185.12,4.0,1185.12,0
C67533,1,1,26.95,26.95,1.0,26.95,1.0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26.95,1.0,26.95,3
C67551,1,4,1955.12,488.78,5.0,488.78,0.8,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1955.12,4.0,1955.12,1
C67561,1,3,1660.56,553.52,4.0,553.52,0.75,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1660.56,3.0,1660.56,1
C67583,1,1,338.31,338.31,3.0,338.31,0.3333333333333333,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,338.31,1.0,338.31,3
C67604,1,2,279.38,139.69,7.0,139.69,0.2857142857142857,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,279.38,2.0,279.38,3
C67687,1,2,868.6,434.3,7.0,434.3,0.2857142857142857,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,868.6,2.0,868.6,3
C67818,1,1,442.39,442.39,6.0,442.39,0.1666666666666666,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,442.39,1.0,442.39,3
C67870,1,4,1648.8,412.2,6.0,412.2,0.6666666666666666,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1648.8,4.0,1648.8,1
C67932,1,3,514.98,171.66,7.0,171.66,0.4285714285714285,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,514.98,3.0,514.98,0
C67936,1,2,1072.5,536.25,3.0,536.25,0.6666666666666666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1072.5,2.0,1072.5,3
C68078,1,2,987.76,493.88,7.0,493.88,0.2857142857142857,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,987.76,2.0,987.76,3
C68266,1,3,1960.89,653.63,7.0,653.63,0.4285714285714285,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1960.89,3.0,1960.89,1
C68508,1,1,123.28,123.28,3.0,123.28,0.3333333333333333,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,123.28,1.0,123.28,3
C68553,1,3,742.41,247.47,4.0,247.47,0.75,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,742.41,3.0,742.41,0
C68609,1,3,1330.32,443.44,3.0,443.44,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1330.32,3.0,1330.32,1
C68936,1,3,1662.75,554.25,6.0,554.25,0.5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1662.75,3.0,1662.75,1
C68937,1,2,850.06,425.03,2.0,425.03,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,850.06,2.0,850.06,3
C68976,1,5,868.25,173.65,9.0,173.65,0.5555555555555556,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,868.25,5.0,868.25,0
C69009,1,5,2280.3,456.06,10.0,456.06000000000006,0.5,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2280.3,5.0,2280.3,1
C69021,1,3,1874.52,624.84,8.0,624.84,0.375,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1874.52,3.0,1874.52,1
C69149,1,2,1062.98,531.49,7.0,531.49,0.2857142857142857,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1062.98,2.0,1062.98,3
C69167,1,3,165.03,55.01,7.0,55.01,0.4285714285714285,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,165.03,3.0,165.03,0
C69168,1,1,21.19,21.19,5.0,21.19,0.2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,21.19,1.0,21.19,3
C69213,1,4,2579.84,644.96,7.0,644.96,0.5714285714285714,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2579.84,4.0,2579.84,1
C69332,1,3,1695.75,565.25,7.0,565.25,0.4285714285714285,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1695.75,3.0,1695.75,1
C69396,1,3,1808.25,602.75,6.0,602.75,0.5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1808.25,3.0,1808.25,1
C69471,1,4,1448.24,362.06,4.0,362.06,1.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1448.24,4.0,1448.24,1
C69476,1,4,996.28,249.07,5.0,249.07,0.8,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,996.28,4.0,996.28,0
C69542,1,1,422.54,422.54,1.0,422.54,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,422.54,1.0,422.54,3
C69994,1,5,2332.1,466.42,5.0,466.42,1.0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,2332.1,5.0,2332.1,1
C70010,1,5,1153.85,230.77,10.0,230.77,0.5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1153.85,5.0,1153.85,0
C70148,1,5,2647.75,529.55,10.0,529.55,0.5,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2647.75,5.0,2647.75,1
C70246,1,3,476.22,158.74,7.0,158.74,0.4285714285714285,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,476.22,3.0,476.22,0
C70315,1,4,2024.44,506.11,5.0,506.11,0.8,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2024.44,4.0,2024.44,1
C70352,1,1,626.6,626.6,4.0,626.6,0.25,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,626.6,1.0,626.6,3
C70412,1,4,2313.12,578.28,5.0,578.28,0.8,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2313.12,4.0,2313.12,1
C70426,1,2,672.64,336.32,3.0,336.32,0.6666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,672.64,2.0,672.64,3
C70437,1,4,2620.72,655.18,5.0,655.18,0.8,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2620.72,4.0,2620.72,1
C70452,1,4,1265.28,316.32,7.0,316.32,0.5714285714285714,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1265.28,4.0,1265.28,0
C70492,1,4,1984.0,496.0,8.0,496.0,0.5,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1984.0,4.0,1984.0,1
C70495,1,2,114.14,57.07,3.0,57.07,0.6666666666666666,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,114.14,2.0,114.14,3
C70506,1,1,454.23,454.23,3.0,454.23,0.3333333333333333,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,454.23,1.0,454.23,3
C70529,1,1,105.92,105.92,6.0,105.92,0.1666666666666666,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,105.92,1.0,105.92,3
C70554,1,3,418.35,139.45,8.0,139.45000000000002,0.375,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,418.35,3.0,418.35,0
C70566,1,5,2682.9,536.58,5.0,536.58,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2682.9,5.0,2682.9,1
C70613,1,5,2323.7,464.74,7.0,464.74,0.7142857142857143,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,2323.7,5.0,2323.7,1
C70633,1,2,367.34,183.67,3.0,183.67,0.6666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,367.34,2.0,367.34,3
C70659,2,8,1853.96,285.76,6.5,285.76,0.6527777777777778,1,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,926.98,4.0,926.98,2
C70921,1,2,457.08,228.54,3.0,228.54,0.6666666666666666,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,457.08,2.0,457.08,3
C70999,1,2,433.32,216.66,6.0,216.66,0.3333333333333333,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,433.32,2.0,433.32,3
C71035,1,1,436.77,436.77,5.0,436.77,0.2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,436.77,1.0,436.77,3
C71040,1,4,1739.4,434.85,4.0,434.85,1.0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1739.4,4.0,1739.4,1
C71076,1,2,511.98,255.99,4.0,255.99,0.5,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,511.98,2.0,511.98,3
C71122,1,1,634.4,634.4,6.0,634.4,0.1666666666666666,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,634.4,1.0,634.4,3
C71310,1,5,2922.3,584.46,8.0,584.46,0.625,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2922.3,5.0,2922.3,1
C71471,1,1,595.54,595.54,4.0,595.54,0.25,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,595.54,1.0,595.54,3
C71473,1,5,1709.2,341.84,8.0,341.84000000000003,0.625,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1709.2,5.0,1709.2,1
C71486,1,3,1407.96,469.32,3.0,469.32,1.0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1407.96,3.0,1407.96,1
C71570,1,4,2137.92,534.48,9.0,534.48,0.4444444444444444,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2137.92,4.0,2137.92,1
C71680,1,4,2270.28,567.57,9.0,567.57,0.4444444444444444,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2270.28,4.0,2270.28,1
C71698,1,5,2446.85,489.37,8.0,489.37,0.625,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2446.85,5.0,2446.85,1
C71797,1,4,1857.16,464.29,5.0,464.29,0.8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1857.16,4.0,1857.16,1
C71899,1,3,2004.99,668.33,4.0,668.33,0.75,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,2004.99,3.0,2004.99,1
C72007,1,3,1298.55,432.85,4.0,432.85,0.75,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1298.55,3.0,1298.55,1
C72043,1,1,394.53,394.53,2.0,394.53,0.5,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,394.53,1.0,394.53,3
C72166,1,1,314.38,314.38,6.0,314.38,0.1666666666666666,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,314.38,1.0,314.38,3
C72241,1,4,2709.48,677.37,8.0,677.37,0.5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2709.48,4.0,2709.48,1
C72290,1,3,556.2,185.4,7.0,185.4,0.4285714285714285,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,556.2,3.0,556.2,0
C72293,1,3,688.02,229.34,6.0,229.34,0.5,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,688.02,3.0,688.02,0
C72533,1,1,376.76,376.76,5.0,376.76,0.2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,376.76,1.0,376.76,3
C72588,1,5,1574.7,314.94,8.0,314.94,0.625,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1574.7,5.0,1574.7,1
C72596,1,2,770.32,385.16,7.0,385.16,0.2857142857142857,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,770.32,2.0,770.32,3
C72649,1,5,2853.1,570.62,7.0,570.62,0.7142857142857143,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2853.1,5.0,2853.1,1
C72664,1,1,627.15,627.15,5.0,627.15,0.2,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,627.15,1.0,627.15,3
C72862,1,1,84.8,84.8,5.0,84.8,0.2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,84.8,1.0,84.8,3
C73225,1,2,1100.36,550.18,3.0,550.18,0.6666666666666666,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1100.36,2.0,1100.36,3
C73289,1,3,1945.77,648.59,4.0,648.59,0.75,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1945.77,3.0,1945.77,1
C73370,1,1,44.35,44.35,1.0,44.35,1.0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,44.35,1.0,44.35,3
C73514,1,3,1395.15,465.05,3.0,465.05,1.0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1395.15,3.0,1395.15,1
